WSAW,PO/LOT,Comment,Wafer id,TTV,Warp,Bow,Wav ind,Entry Warp 10mm,Entry Warp 20mm,Entry Warp 30mm,Exit Warp 10mm,Exit Warp 20mm,Exit Warp 30mm,Entry wav,Exit wav
,,,UHIA7AE1108,13.47,11.09,-2.26,1.26,-2.58,-4.31,-4.31,3.64,3.71,3.71,0.54,1.26
WSAWB20,GIE-QC-A6F,015*28.7*Other *New (P1) -542*Wire-02*0117*T027T028*23030702,UIB7CAC0120,12.42,6.6,0.43,0.83,2.9,2.9,2.9,-1.17,1.7,2.14,0.55,0.5
2023/3/8 01:36,UIB7CAC,,UIB7CAC0320,12.92,7.07,0.69,0.71,2.42,2.42,2.42,1.08,1.48,1.69,0.48,0.39
,,,UIB7CAC0520,13.14,7.18,0.35,0.74,1.89,1.89,-2.16,-0.93,-0.96,1.06,0.34,0.35
,,,UIB7CAC0720,13.5,7.97,-0.21,0.76,0.76,-1.6,-3.08,1.15,1.28,1.39,0.31,0.46
,,,UIB7CAC0920,14.49,8.22,-0.89,0.83,0.69,-1.04,-1.55,1.59,2.13,2.13,0.19,0.52
,,,UIB7CAC1108,15.52,7.72,-1.43,0.88,1.29,2.11,2.11,3.28,3.28,3.28,0.29,0.46
WSAWB20,TSM-QC-H4N,014*30.4*Other *New (P1) -532*Wire-01*0012*T027T028*23030602,UHH01AH0120,11.99,8.42,0.77,0.66,1.6,1.73,-2.07,-1.32,1.86,2.57,0.39,0.44
2023/3/7 08:09,UHH01AH,,UHH01AH0320,13.03,7.51,0.85,0.43,1.88,1.88,1.88,-1.03,-1.39,1.7,0.42,0.34
,,,UHH01AH0520,12.58,6.55,1.08,0.5,0.72,-1.21,-1.64,1.32,-1.63,1.64,0.33,0.28
,,,UHH01AH0820,13.53,7.95,0.04,0.44,-2.01,-3.67,-4.57,-0.51,-1.48,-1.48,0.35,0.34
,,,UHH01AH1020,14.46,8.26,-0.96,0.67,-2.47,-3.71,-3.93,0.76,-1.17,-1.57,0.35,0.57
,,,UHH01AH1201,14.98,7.9,-1.41,0.63,-1.87,-1.87,-1.87,2.41,2.74,2.74,0.27,0.63
WSAWB20,DEV-QC-57M,013*31.8*Other * A-993*Wire-03*0105*T009T037*23030602,UJBCMAA0120,10.68,8.39,1.12,0.78,1.46,-1.56,-3.45,2.53,4.33,4.59,0.51,0.78
2023/3/6 16:47,UJBCMAA,,UJBCMAA0320,9.64,6.7,1.11,0.5,1.1,-1.71,-2.47,-0.62,1.01,1.67,0.33,0.35
,,,UJBCMAA0520,9.55,6.74,1.69,0.4,-0.81,-1.66,-2.43,1.05,1.05,1.55,0.19,0.22
,,,UJBCMAA0820,10.46,9.11,0.84,0.48,-2.49,-4.16,-5.32,0.95,-1.02,-1.26,0.24,0.32
,,,UJBCMAA1020,9.47,8.06,1.14,0.53,-2.38,-3.89,-4.43,1.54,1.54,-1.85,0.33,0.36
,,,UJBCMAA1208,9.9,7.27,0.79,0.56,-1.14,-2.9,-3.28,3.59,3.92,3.92,0.31,0.56
WSAWB20,TSM-QC-L8H,012*29*Other *New (P1) -512*Wire-02*0009*T009T037*23030501,UJF4QAH0120,11.07,5.96,1.44,0.69,3.05,4.33,4.33,1.17,3.12,3.47,0.48,0.69
2023/3/6 00:25,UJF4QAH,,UJF4QAH0320,11.25,6.49,1.06,0.44,2.66,3.42,3.42,1.67,2.25,2.87,0.39,0.44
,,,UJF4QAH0520,11.54,6.56,1.27,0.47,1.36,2.05,2.05,1.66,2.27,2.27,0.32,0.25
,,,UJF4QAH0720,11.62,6.08,0.74,0.38,-0.47,1.02,1.02,1.29,1.43,1.44,0.27,0.19
,,,UJF4QAH0920,11.25,6.36,1.16,0.75,-0.57,-1.04,-1.31,2.17,2.44,2.44,0.37,0.52
,,,UJF4QAH1108,11.53,5.76,0.89,0.82,0.5,0.96,0.96,4.19,5.02,5.02,0.22,0.74
WSAWB20,UMC-QC-59K,011*28.8*Other * A-967*Wire-01*0103*T009T037*23030403,UEGFVAD0120,9.52,7.74,1.17,0.45,2.09,2.71,3.48,-2.68,-2.91,-2.91,0.3,0.48
2023/3/5 09:16,UEGFVAD,,UEGFVAD0320,8.98,8.92,1.02,0.42,1.43,2.04,3.64,-1.85,-2.26,-2.26,0.28,0.35
,,,UEGFVAD0520,9.17,7.77,0.77,0.35,-1.19,1.75,2.98,-1.46,-2.03,-2.03,0.26,0.29
,,,UEGFVAD0720,9.01,6.95,0.77,0.45,-1.6,-1.6,2.17,-1.59,-2.22,-2.76,0.29,0.3
,,,UEGFVAD0920,9.44,7.27,0.88,0.61,-2.35,-3.29,-3.29,1.21,-2.13,-3.23,0.43,0.25
,,,UEGFVAD1108,9.79,8.89,0.52,0.74,-1.5,-1.69,2.51,3.3,3.3,-3.5,0.33,0.53
WSAWB20,TSM-QY-01B,010*28.3*Other * A-963*Wire-03*0031*T219T236*23030402,UFI73AA0120,9.56,8.31,1.08,0.54,0.97,-2.58,-2.98,-0.88,2.36,2.87,0.45,0.54
2023/3/4 17:45,UFI73AA,,UFI73AA0320,10.57,7.34,0.92,0.43,0.81,-2.32,-3.33,0.9,1.12,1.52,0.44,0.29
,,,UFI73AA0520,9.59,7.67,0.37,0.45,-1.35,-3.26,-3.73,0.57,0.85,1.17,0.31,0.22
,,,UFI73AA0720,10.38,9.74,-0.13,0.42,-2.92,-5.03,-6.05,1.01,-1.07,-1.57,0.33,0.16
,,,UFI73AA0920,11.06,10.7,-0.61,0.44,-3.45,-6.36,-6.87,2.32,2.32,-2.61,0.43,0.31
,,,UFI73AA1108,12.6,9.33,-0.82,0.7,-2.42,-4.12,-4.67,6.57,6.66,6.66,0.41,0.7
WSAWB20,GSM-QX-02M,009*29*Other *New (P1) -490*Wire-02*0093*T219T236*23030302,UFI68AD0120,12.28,6.65,0.74,0.86,1.77,1.86,1.86,-1.38,2.41,2.57,0.32,0.79
2023/3/4 03:10,UFI68AD,,UFI68AD0320,11.98,6.97,0.47,0.58,1.58,1.58,-2.14,-1.21,-1.21,1.26,0.33,0.49
,,,UFI68AD0520,11.98,6.58,-0.12,0.66,0.74,-1.13,-1.75,1.02,-1.07,-1.31,0.2,0.35
,,,UFI68AD0720,13.31,8.63,-0.64,0.76,-1,-2.17,-2.98,1.1,-1.63,-2.73,0.24,0.5
,,,UFI68AD0920,13.81,9,-1.06,0.6,-0.89,-2.69,-3.55,1.46,1.46,-3.17,0.4,0.47
,,,UFI68AD1108,14.31,10.01,-1.56,0.69,-0.84,-2.48,-3.23,3.3,3.38,3.38,0.36,0.62
WSAWB20,TSM-QC-F9S,008*28.8*Other *New (P1) -477*Wire-01*0107*T219T236*23030201,UHH9ZAA0120,13.37,8.17,1.78,0.7,3.63,3.63,3.63,-0.34,1.34,-1.89,0.63,0.56
2023/3/3 11:38,UHH9ZAA,,UHH9ZAA0320,12.42,8.61,1.41,0.64,3.19,3.19,-3.39,-0.66,-0.91,-1.06,0.57,0.49
,,,UHH9ZAA0520,12.96,8.52,0.45,0.62,1.94,1.94,-2.63,-0.75,-1.6,-2.81,0.5,0.42
,,,UHH9ZAA0720,13.55,10.18,0.38,0.61,1.54,-2.25,-4.03,-1.07,-1.85,-3.29,0.47,0.33
,,,UHH9ZAA0920,14.3,9.81,0.02,0.58,1.19,-2.58,-4.2,1.18,-2.15,-4.18,0.49,0.37
,,,UHH9ZAA1108,14.66,10.01,-0.42,0.58,1.29,-1.98,-3.15,2.02,-2.67,-4.48,0.43,0.46
WSAWB20,UMC-QX-H7B,007*34.8*Other *New (P1) -464*Wire-03*0075*T999T999*23030202,UGF7KAI0120,11.17,10.58,-0.45,0.87,1.48,-2.18,-4.17,0.48,1.86,2.26,0.46,0.43
2023/3/2 19:57,UGF7KAI,,UGF7KAI0320,11.69,9.17,-0.47,0.97,1.05,-2.68,-4.29,0.69,1.11,1.48,0.53,0.33
,,,UGF7KAI0620,11.26,9.92,-0.3,0.76,0.89,-3.5,-5.23,1.24,1.24,1.24,0.65,0.38
,,,UGF7KAI0820,11.49,10.99,-0.37,0.85,-1.53,-5.26,-7.74,1.44,1.44,-1.66,0.63,0.28
,,,UGF7KAI1120,11.48,11.32,-0.52,0.81,-2.79,-6.41,-8.87,2.49,2.49,2.49,0.69,0.34
,,,UGF7KAI1320,12.89,8.46,-0.41,0.88,-1.13,-1.72,-2.96,5.68,5.68,5.68,0.4,0.65
WSAWB20,TSM-QY-01B,006*33.8*Other *New (P1) -453*Wire-02*0072*T999T999*23030101,UAC7SAD0120,13.06,7.08,1.73,0.52,2.01,2.01,-2.01,-1.16,-1.21,1.5,0.31,0.24
2023/3/2 04:34,UAC7SAD,,UAC7SAD0320,12.58,7.02,1.36,0.44,1.98,1.98,1.98,-1.16,1.24,1.3,0.21,0.17
,,,UAC7SAD0620,12.82,5.22,1.3,0.39,2.03,2.03,-2.91,1.13,1.13,-1.26,0.28,0.25
,,,UAC7SAD0820,13.07,6.24,1.53,0.43,1.55,-1.96,-3.37,1.91,1.91,1.91,0.28,0.29
,,,UAC7SAD1120,12.54,5.67,0.81,0.57,1.3,1.3,1.3,2.87,2.91,2.91,0.42,0.51
,,,UAC7SAD1308,12.86,6.95,0.6,0.75,2.48,3.79,3.79,4.11,4.81,4.81,0.66,0.71
WSAWB20,GBS-QY-4JK,005*32.7*Other *New (P1) -429*Wire-01*0072*T037T202*23022303,P520VAI0120,11.87,12,2.5,1.02,3.58,4.11,5.07,-0.95,3.27,4.06,0.33,1.01
2023/2/24 11:23,P520VAI,,P520VAI0320,11.09,12.59,2.97,0.85,3.5,4.96,6.18,0.38,1.84,2.66,0.19,0.68
,,,P520VAI0520,10.5,12.04,2.92,0.79,3.25,3.73,4.53,0.83,1.96,2.49,0.35,0.62
,,,P520VAI0820,9.9,9.71,2.66,0.86,1.7,1.83,2.4,-1.16,-1.53,-1.53,0.25,0.6
,,,P520VAI1020,11.53,9.76,2.45,0.73,1.65,2.95,3.99,-1.34,-1.36,-1.76,0.22,0.51
,,,P520VAI1220,11.22,9.76,1.85,0.71,2.53,4.45,5.59,3.68,3.68,3.68,0.34,0.54
WSAWB20,SAS-QX-F7B,005*34.7*Other *New (P1) -413*Wire-03*0110*T010T228*23022302,UCGGRAE0120,11.39,8.25,0.67,0.62,3.1,3.1,-3.45,-1.1,1.86,1.98,0.54,0.62
2023/2/23 20:25,UCGGRAE,,UCGGRAE0320,12.33,6.47,0.59,0.55,2.65,2.65,2.65,-1.21,-1.27,-1.27,0.27,0.31
,,,UCGGRAE0620,13.47,7.76,-0.15,0.55,1.8,-2.13,-3.02,0.69,-0.83,0.83,0.36,0.29
,,,UCGGRAE0820,14.77,8.67,-1.03,0.54,1.52,-2.72,-3.73,-1.14,-1.73,-2.46,0.32,0.2
,,,UCGGRAE1120,14.74,7.63,-1.56,0.49,1.05,-2.17,-3.04,-1,-2,-3.49,0.19,0.3
,,,UCGGRAE1320,17.03,12.59,-2.36,0.54,1.91,2.21,2.21,4.07,4.07,-4.39,0.24,0.49
WSAWB20,TSM-QY-01B,003*34.2*TM1050 *New (P1) -386*Wire-01*0118*T010T228*23022102,UFI69AH0120,12.05,8.33,2.66,0.75,2.08,2.2,2.2,-2.03,-2.05,2.06,0.75,0.54
2023/2/22 13:29,UFI69AH,,UFI69AH0320,12.8,7.94,2.06,0.71,1.99,1.99,1.99,-1.52,1.55,1.77,0.71,0.35
,,,UFI69AH0620,13.22,7.17,2.03,0.76,1.01,1.01,1.01,0.88,-0.98,1.18,0.76,0.22
,,,UFI69AH0820,13.3,7.99,1.7,0.7,0.76,-1.28,-2.09,-1.43,-1.69,-1.69,0.53,0.21
,,,UFI69AH1120,14.34,6.32,1.38,0.82,-1.19,-1.88,-1.88,1.6,1.6,1.6,0.45,0.21
,,,UFI69AH1308,15.09,6,0.22,0.94,0.67,1.23,1.8,3.16,3.4,3.41,0.41,0.35
WSAWB20,TSM-QY-01B,002*34.7*TM1050 *New (P1) -369*Wire-03*0043*T010T228*23022102,UAC7RAH0120,12.65,13.16,0.64,0.81,1.74,-4.1,-6.28,-1.29,-1.51,-1.51,0.66,0.27
2023/2/21 19:58,UAC7RAH,,UAC7RAH0320,12.65,10.02,0.37,0.65,1.74,-4.25,-6.08,-0.74,-1.09,-1.52,0.65,0.2
,,,UAC7RAH0620,12.42,9.02,-0.19,0.69,2.13,-3.76,-5.76,0.84,-1.45,-1.57,0.69,0.22
,,,UAC7RAH0820,12.71,10.2,-0.86,0.79,-1.35,-5.29,-6.3,-1,-2.17,-3.13,0.79,0.34
,,,UAC7RAH1120,12.67,8.36,-1.28,1,-1.3,-3.74,-3.74,0.94,-1.66,-2.95,0.68,0.45
,,,UAC7RAH1320,13.6,5.93,-1.63,1.07,3.6,3.6,3.6,6.57,6.69,6.69,0.87,1.01
WSAWB20,TSM-QY-01B,001*36.3*TM1050 *New (P1) -354*Wire-02*0060*T010T228*23022002,UAJHQAA0120,11.7,20.88,1.86,1.42,-3.04,-7.7,-10.87,-2.57,-2.57,-2.57,1.42,0.51
2023/2/21 00:34,UAJHQAA,,UAJHQAA0320,12.32,21.32,2.32,1.52,-2.66,-7.25,-10.72,-1.21,-1.21,-1.21,1.52,0.37
,,,UAJHQAA0620,12.73,19.56,1.67,0.97,-2.61,-6.81,-9.6,-1.65,-1.65,-1.65,0.97,0.26
,,,UAJHQAA0820,12.76,21.56,1.14,1.13,-3.02,-7.6,-9.84,-1.95,-2.15,-2.28,0.84,0.3
,,,UAJHQAA1120,12.64,19.59,0.5,0.95,-2.79,-5.49,-8.3,-1.75,-2.01,-2.83,0.68,0.31
,,,UAJHQAA1408,13.12,18.88,-0.02,0.67,1.83,-3.56,-5.3,3.18,3.62,3.62,0.42,0.66
WSAWB20,GIE-QC-A6F,050*23.7*Other * A-849*Wire-01*0022*T010T228*23021902,UJAL3AB0120,11.19,10.31,1.76,0.88,-1.62,-1.71,-1.71,1.35,5.34,6.08,0.33,0.88
2023/2/19 23:07,UJAL3AB,,UJAL3AB0220,11.09,10.17,0.8,0.67,-0.77,-1.17,1.84,-1.26,4.45,5.69,0.23,0.61
,,,UJAL3AB0420,10.26,9.08,1.28,0.75,-1.4,-1.4,1.81,1.25,4.02,5.55,0.28,0.57
,,,UJAL3AB0620,11.14,8.25,1.06,0.71,-2.62,-3,-3,2.06,4.06,4.58,0.31,0.5
,,,UJAL3AB0820,11.34,7.75,1.01,0.83,-4.06,-4.24,-4.24,2.53,5.01,5.2,0.48,0.74
,,,UJAL3AB0908,11.99,7.26,-0.4,0.77,-3.74,-4.03,-4.03,5.04,6.29,6.61,0.63,0.77
WSAWB20,SAS-QX-K3B,049*32.1*Other * A-839*Wire-03*0102*T011T025*23021802,UGD28AE0120,10.12,7.88,1.1,0.8,3.1,3.1,3.1,-1.1,4.54,5.11,0.33,0.8
2023/2/19 08:06,UGD28AE,,UGD28AE0320,9.5,6.67,0.89,0.68,2.46,2.46,2.46,1.07,3.22,4.63,0.27,0.68
,,,UGD28AE0520,9.71,5.95,0.56,0.57,1.63,1.64,2.31,1.74,3.63,4.65,0.26,0.57
,,,UGD28AE0820,9.71,5.14,-0.16,0.46,-1.74,-2.2,-2.41,2.23,3.29,3.94,0.26,0.46
,,,UGD28AE1020,9.63,5.59,-0.36,0.54,-3.48,-4.35,-4.35,1.4,2.91,3.03,0.54,0.51
,,,UGD28AE1208,9.1,6.44,-0.32,0.65,-4.51,-4.86,-4.86,1.99,3.86,3.86,0.6,0.65
WSAWB20,GBS-QY-4JK,048*29.4*Other * A-999*Wire-02*0037*T011T025*23021802,P54EVAO0120,9.21,12.66,3.4,0.92,-1.07,-1.69,-1.91,1.94,6.94,8.08,0.38,0.92
2023/2/18 16:27,P54EVAO,,P54EVAO0320,9.57,8.42,1.75,0.8,-1.12,-2.51,-2.87,2.23,4.67,5.69,0.53,0.6
,,,P54EVAO0520,8.48,10.63,3.3,0.75,-0.94,-1.63,-1.63,2.03,5.63,6.87,0.59,0.51
,,,P54EVAO0720,9.4,10.44,3.83,0.68,-2.77,-4.32,-4.32,2.3,5.38,6.58,0.65,0.41
,,,P54EVAO0920,8.77,8.33,2.34,0.84,-4.99,-6.75,-6.75,2.51,5.3,5.61,0.84,0.53
,,,P54EVAO1108,9.51,8.18,1.73,0.98,-5.34,-7.72,-7.72,4.25,6.57,6.82,0.98,0.6
WSAWB20,SAS-QX-K3B,047*35.4*Other * A-815*Wire-01*0102*T011T025*23021701,UHA63AB0120,9.87,12.19,0.17,0.9,1.29,-3.65,-5.49,-0.89,2.92,3.73,0.81,0.39
2023/2/18 01:24,UHA63AB,,UHA63AB0320,8.75,6.14,-0.04,0.82,-0.85,-1.37,-1.5,1.98,3.7,4.81,0.65,0.65
,,,UHA63AB0620,9.03,6.37,0.1,0.75,-0.94,-1.46,-1.46,2.08,3.43,4.41,0.62,0.53
,,,UHA63AB0920,9.51,8.1,-0.18,0.82,-3.88,-4.84,-4.95,1.59,2.63,3.25,0.61,0.6
,,,UHA63AB1220,8.84,6.19,-0.49,0.8,-6.17,-6.83,-6.83,2.42,3.32,4.22,0.63,0.64
,,,UHA63AB1401,10.51,7.52,-0.11,0.97,-3.64,-5.38,-5.84,6.8,7.22,7.22,0.74,0.63
WSAWB20,DEV-QC-60H,042*30.9*Other * A-762*Wire-02*0108*T030T032*23021402,UEGFQAA0120,10.75,9.07,1.21,0.97,2.05,-2.13,-2.82,-2.28,3.21,4.59,0.57,0.97
2023/2/14 20:40,UEGFQAA,,UEGFQAA0320,10.38,9.23,0.93,0.69,1.38,-1.64,-2.55,-1.06,2.06,3.73,0.31,0.69
,,,UEGFQAA0520,11.03,6.92,0.72,0.52,1.15,-1.44,-1.97,1.84,2.97,4.79,0.35,0.47
,,,UEGFQAA0820,11.12,9.99,0.25,0.68,-2.26,-3.66,-4.75,2.01,3.79,5,0.26,0.68
,,,UEGFQAA1020,10.09,9.62,-0.04,1.03,-3.67,-4.23,-4.85,2.63,5.77,5.94,0.38,1.03
,,,UEGFQAA1208,10.85,10.88,-0.39,1.47,-3.59,-3.93,-4.31,7.5,11.32,11.4,0.48,1.47
WSAWB20,DEV-QC-60H,041*28.8*Other * A-753*Wire-02*0002*T030T032*23021302,UJE1QAA0120,7.83,9.43,0.78,1.03,1.66,-2.17,-2.61,2.49,7.2,7.52,0.33,1.03
2023/2/14 05:41,UJE1QAA,,UJE1QAA0320,8.91,9.26,0.57,0.61,-1.1,-1.59,-2.42,2.25,5.37,6.38,0.44,0.61
,,,UJE1QAA0520,8.54,9.4,0.52,0.56,-0.8,-1.85,-1.98,2.19,5.02,6.08,0.4,0.56
,,,UJE1QAA0720,9.51,7.16,-0.16,0.65,-3.45,-5.62,-6.34,2.64,5.46,6.03,0.42,0.59
,,,UJE1QAA0920,9.28,7.84,-0.5,0.84,-5.25,-7.79,-8.1,3.26,7.49,7.98,0.47,0.84
,,,UJE1QAA1108,9.97,8.34,-0.55,1.05,-5.41,-8.2,-8.51,5.93,9.06,9.36,0.64,1.05
WSAWB20,GBS-QY-4JK,040*28.5*Other * A-745*Wire-03*1092*T237T224*23021202,P54EVAI0120,7.71,10.4,1.63,1.31,1.57,2.22,2.22,2.22,6.97,6.97,0.41,1.31
2023/2/13 13:56,P54EVAI,,P54EVAI0320,8.3,10.83,1.67,1.13,-1.26,1.31,1.31,1.27,5.72,6.14,0.34,1.13
,,,P54EVAI0520,7.94,10.56,2.2,0.86,-2.16,-2.19,-2.19,1.61,5,5.57,0.39,0.86
,,,P54EVAI0720,8.51,11.13,1.84,0.77,-3.64,-4.32,-4.62,1.65,4.85,4.85,0.34,0.77
,,,P54EVAI0920,8.31,9.45,0.94,0.55,-5.4,-6.86,-6.86,2.27,3.8,3.8,0.43,0.55
,,,P54EVAI1108,8.99,10.1,0.98,0.8,-4.2,-5.4,-5.4,5.06,5.31,5.31,0.4,0.8
WSAWB20,GIE-QC-A6F,039*27.5*Other *New (P1) -204*Wire-02*1091*T237T224*23021201,UJAL2AH0120,10.58,5.76,0.43,1.62,1.38,1.38,1.38,-1.59,5.36,5.36,0.35,1.62
2023/2/12 22:53,UJAL2AH,,UJAL2AH0320,10.44,5.09,0.36,1.45,0.83,1.4,1.4,-0.66,3.74,4.12,0.32,1.45
,,,UJAL2AH0520,9.99,5.4,-0.04,1.42,-0.97,1.14,1.14,0.56,3.33,3.58,0.28,1.42
,,,UJAL2AH0720,9.95,6.67,0.65,1.16,-2.04,-2.32,-3.5,1.17,3.03,3.03,0.18,1.16
,,,UJAL2AH0920,9.72,6.36,-0.25,1.02,-2.69,-3.63,-4.52,1.98,3.67,3.67,0.32,1.02
,,,UJAL2AH1101,10.51,6.16,0.25,0.65,-2.09,-3.04,-3.04,6.02,6.37,6.37,0.42,0.74
WSAWB20,UMX-QC-05B,038*28.2*Other * A-725*Wire-01*0108*T237T224*23021103,UGIXFAK0120,8.56,15.74,2.17,3.78,1.57,1.73,1.73,2.2,7.39,7.39,0.77,1.27
2023/2/12 07:20,UGIXFAK,,UGIXFAK0320,8.01,13.1,1.78,2.9,0.99,-1.06,1.51,1.92,5.81,6.15,0.45,1.02
,,,UGIXFAK0520,7.18,11.11,2.18,2.62,-0.44,1.21,1.34,0.98,5.18,5.75,0.51,1.03
,,,UGIXFAK0720,8.24,15.08,1.38,3.19,-2.94,-3.78,-4.03,1.09,3.53,3.61,0.6,0.74
,,,UGIXFAK0920,7.85,14.88,1.68,3.44,-3.88,-4.7,-4.7,2.64,4.62,4.62,0.64,0.72
,,,UGIXFAK1108,10.54,14.46,1.53,3.29,-3.49,-4.87,-4.87,6.26,7,7,0.55,0.88
WSAWB20,UMX-QC-05B,037*30.3*Other * A-713*Wire-03*1092*T012T004*23021102,UIF0QAK0120,8.62,7.82,0.56,1.21,1.8,1.8,1.8,-2.19,6.28,6.5,0.48,1.21
2023/2/11 16:33,UIF0QAK,,UIF0QAK0320,8.5,5.77,-0.13,1.04,0.89,-1.25,1.46,1.05,5.35,5.71,0.28,1.04
,,,UIF0QAK0520,7.96,6.97,-0.09,1.21,-0.92,-1.51,1.57,2.24,6.78,7.61,0.35,1.21
,,,UIF0QAK0820,8.31,6.82,-0.3,0.88,-3.28,-4.66,-4.66,2.71,5.14,5.51,0.51,0.88
,,,UIF0QAK1020,8.22,7.21,-0.75,0.83,-4.17,-5.57,-5.57,3.38,5.83,5.83,0.64,0.83
,,,UIF0QAK1201,9.43,7.9,-0.56,1.04,-3.37,-4.71,-4.71,8.33,9.25,9.25,0.72,1.04
WSAWB20,DEV-QC-57M,036*32.1*Other * A-701*Wire-02*0043*T012T004*23021002,UJC7EAE0120,9.59,7.01,-0.3,0.74,-1.3,-1.98,-1.98,-2.23,4.52,4.88,0.43,0.83
2023/2/11 00:52,UJC7EAE,,UJC7EAE0320,9.34,6.65,-0.83,0.63,-1.44,-1.8,-1.8,1.13,3.8,5.23,0.39,0.63
,,,UJC7EAE0520,8.74,6.52,-0.69,0.57,-2.03,-2.37,-2.37,-1.33,3.99,5.16,0.39,0.57
,,,UJC7EAE0820,8.86,7.36,-0.64,0.48,-4.37,-5.15,-5.15,-1.38,2.3,2.95,0.48,0.38
,,,UJC7EAE1020,8.73,6.3,-0.68,0.75,-5.51,-6.25,-6.25,1.33,2.28,2.28,0.75,0.32
,,,UJC7EAE1220,9.63,8.12,0.69,1.35,-3.11,-3.81,-3.81,7.23,7.4,7.4,0.79,1.35
WSAWB20,UMC-QC-59K,035*30*Other *New (P1) -169*Wire-01*0027*T012T004*23020903,UIGS1AH0120,11.82,8.49,0.03,0.87,1.28,-2.92,-3.3,1.47,4.88,4.88,0.32,0.87
2023/2/10 08:22,UIGS1AH,,UIGS1AH0320,11.23,7.39,0.08,0.64,-1.13,-2.76,-3.23,1.62,3.36,4.06,0.39,0.64
,,,UIGS1AH0520,11.12,6.96,0.18,0.67,-0.93,-2.08,-2.79,1.55,2.96,4.08,0.25,0.67
,,,UIGS1AH0720,10.87,9.09,0.1,0.54,-2.34,-4.05,-4.74,1.83,2.99,3.44,0.37,0.54
,,,UIGS1AH0920,10.59,8.41,0.08,0.47,-3.15,-4.95,-5.19,1.43,2.23,2.39,0.49,0.42
,,,UIGS1AH1108,10.35,8.82,-0.1,0.52,-3.57,-5.84,-6.18,3.64,4.15,4.15,0.62,0.44
WSAWB20,TSM-QC-L8H,034*28.6*Other *New (P1) -999*Wire-03*0022*T012T004*23020902,UGAAYAB0120,10.56,7.42,-0.03,0.92,-0.75,-1.63,-2.05,-2.14,4.69,4.92,0.6,0.92
2023/2/9 16:58,UGAAYAB,,UGAAYAB0320,10.4,8.42,0.04,0.92,-0.88,-1.66,-1.74,1.11,3.38,4.61,0.92,0.82
,,,UGAAYAB0520,10.69,8.76,-0.85,1.14,-1.69,-2.46,-2.66,2.03,3.08,3.85,1.02,0.54
,,,UGAAYAB0720,11.5,7.81,-0.61,0.78,-2.83,-4.17,-4.17,1.82,2.32,3.24,0.78,0.33
,,,UGAAYAB0920,12.45,9.19,-0.91,0.71,-4.07,-5.65,-6.13,1.21,1.92,2.02,0.65,0.35
,,,UGAAYAB1110,12.54,9.7,-0.47,0.96,-3.84,-4.98,-5.3,2.65,2.68,2.69,0.72,0.33
WSAWB20,RNS-Q3-G2B,033*25.7*TM1050 *New (P1) -143*Wire-02*0021*T012T004*23020801,P5217AC0120,10.15,10.77,-0.21,1.02,1.32,-2.75,-3.81,-0.93,4.34,4.34,0.69,1.02
2023/2/9 02:21,P5217AC,,P5217AC0220,9.35,8.21,-0.34,0.88,1,-2.22,-2.55,0.99,3.91,3.91,0.32,0.88
,,,P5217AC0420,9.7,11.56,-0.33,1.06,-1.82,-3.35,-3.46,1.51,4.43,5.01,0.35,1.06
,,,P5217AC0620,10.68,10.11,-0.37,0.68,-2.2,-4.03,-4.68,1.33,3.16,3.44,0.49,0.68
,,,P5217AC0820,11.78,12.28,-0.56,0.66,-3.04,-5.33,-5.94,1.35,2.82,3.52,0.63,0.63
,,,P5217AC1008,11.93,13.37,-1.38,0.84,-3.14,-5.05,-5.99,4.52,4.52,4.52,0.74,0.4
WSAWB20,TSM-QC-H4N,032*30.3*TM1050 *New (P1) -126*Wire-01*0192*T012T004*23020703,UFJL1AD0120,11.94,12.5,1.66,1.15,1.22,1.58,1.79,-2.92,4.68,6.52,0.94,1.15
2023/2/8 10:22,UFJL1AD,,UFJL1AD0320,12.07,11.92,1.23,0.99,-1.39,1.93,2.22,-0.6,2.39,5.05,0.99,0.83
,,,UFJL1AD0520,12.17,9.91,0.85,1.25,-1.15,1.69,2.44,0.76,3.19,4.53,1.24,0.65
,,,UFJL1AD0720,12.2,10.09,0.54,1.33,-2.14,-2.14,-2.14,1.16,3.36,4.65,1.33,0.56
,,,UFJL1AD0920,11.91,9.38,0.59,1.22,-2.31,-2.31,-2.31,1.33,3.95,4.48,1.22,0.6
,,,UFJL1AD1120,11.71,11.05,0.09,1.43,-2.7,-2.7,3.77,4.26,7.15,7.15,1.43,0.94
WSAWB20,TSM-QC-Y5B,031*29.7*TM1050 *New (P1) -108*Wire-03*0029*T033T026*23020602,UGJZHAH0120,10.43,8.07,0.91,1.19,1.31,1.31,-2.14,-2.08,4.3,5.56,0.32,1.19
2023/2/7 16:29,UGJZHAH,,UGJZHAH0320,10.58,8.25,0.47,0.73,1.24,1.24,-2.29,0.97,3.39,4.93,0.23,0.7
,,,UGJZHAH0520,10.76,8.12,0.55,0.75,-0.88,1.35,-2.15,2.42,3.28,4.96,0.3,0.58
,,,UGJZHAH0720,10.56,8.31,-0.02,0.69,-1.5,-1.5,-2.78,1.47,2.83,4.05,0.23,0.53
,,,UGJZHAH0920,10.14,8.06,0.05,0.72,-2.3,-2.44,-3.79,1.74,3.25,3.83,0.25,0.62
